Product,Category,Price_Now,Price_Before,Discounts %,Stock,Rating,Voters,Qualification %
Lenovo ThinkPad Z16 Gen 1 21D4001WUS - Cuaderno con pantalla táctil de 16 pulgadas - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 6850H Octa-core (8 núcleos) 3.20 GHz - 16 GB RAM total - Memoria integrada de 16 GB - SSD de 512 GB,LENOVO,1599.0,1610.2,0.7,Solo queda(n) 1 en stock,5.0,1.0,100.0
"MSI Pulse GL66 15.6"" FHD Gaming Laptop Intel Core i5-11400H RTX3050 8GB 512GBNVMe SSD Win10 - Gris (11UCK-234)",MSI,859.99,880.3,2.3,Con stock completo,4.0,1.0,80.0
"Lenovo ThinkPad L14 Gen2 20X100GAUS 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11ª generación i5-1135G7 Quad-core (4 núcleos) 2.40 GHz - 8 GB RAM - 256 GB SSD - Negro - Chip Intel - Windows 1 -",LENOVO,579.0,591.6,2.1,Solo queda(n) 15 en stock,3.1,651.0,62.0
"ASUS VivoBook F412DA 14"" Laptop - AMD Ryzen 3 3250U 3.5GHz - 1080p 8GB DDR4 RAM 256GB SATA SSD Backlit Chiclet Keyboard Windows 10 (Renovado)",ASUS,299.99,353.1,15.0,Solo queda(n) 1 en stock,3.6,45.0,72.0
"Lenovo Flex 5 14"" FHD IPS pantalla táctil 2 en 1 portátil empresarial, AMD 8-Core Ryzen 7 4700U, 8GB DDR4 3200MHz, 512GB SSD, lector de huellas digitales, teclado retroiluminado, USB-C, HDMI, cámara web, Windows 10, TWE Bundle",LENOVO,795.0,843.9,5.8,Solo queda(n) 4 en stock,3.5,5.0,70.0
"Lenovo IdeaPad 3 15.6 pulgadas FHD antirreflejos, AMD 6-Core Ryzen 5 5500U, gráficos AMD Radeon 7, 20GB DDR4, 512GB PCIe SSD, teclado retroiluminado, lector de huellas dactilares, cámara web, HDMI, Windows 10, paquete TWE",LENOVO,723.0,768.7,6.0,Solo queda(n) 4 en stock,4.3,19.0,86.0
"Samsung Electronics XE500C13 Chromebook 3 2GB RAM 16GB SSD portátil, 11.6""",SAMSUNG,266.41,285.3,6.6,Solo queda(n) 1 en stock,4.4,2085.0,88.0
"HP Pavilion Laptop (2021 último modelo), pantalla táctil FHD IPS Micro-Edge de 15,6"", procesador AMD Ryzen 7 4700U (Beats i7-1185G7), 32 GB RAM, 1 TB PCIe SSD, lector de huellas digitales, larga duración de la batería, Win10",HP,859.0,894.1,3.9,Solo queda(n) 12 en stock,5.0,7.0,100.0
"ASUS VivoBook Flip delgado y ligero portátil 2 en 1 - Pantalla táctil HD de 11,6"", procesador Intel de doble núcleo Celeron N3350, 4 GB de RAM, 64 GB de almacenamiento eMMC, Windows 10 en modo S, Office 365 - J202NA-DH01T",ASUS,379.99,420.4,9.6,Solo queda(n) 2 en stock,4.1,500.0,82.0
"HP Chromebook 14a-na0122od 14"" Intel Pentium Silver N5030 4 GB de memoria; 64 GB eMMC Storage Chrome OS Ceramic White (renovado)",HP,129.95,178.6,27.2,Con stock completo,3.9,3.0,78.0
"DELL Latitude, 7185, portátil de 14"", visualización Full-HD, Intel Core i5 – 7300u 2,6 gHz Dual-Core, 8 GB DDR4, 256 GB unidad de estado sólido, 802.11 ac, Bluetooth teclado retroiluminado, Win10Pro (reacondicionado certificado)",DELL,208.99,223.4,6.4,Solo queda(n) 3 en stock,4.0,57.0,80.0
"Bmax Y11Plus - Laptop 2 en 1, pantalla táctil, Quad Core N5100 (hasta 2.8 GHz), 8 GB LPDDR4, 256 GB SATA SSD de 11.6 pulgadas FHD (1920 x 1080), convertible de 360 grados, tipo C, Windows 10, HDMI, cuerpo totalmente metálico",BMAX,399.99,446.1,10.3,Con stock completo,3.9,387.0,78.0
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S, accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",HP,299.99,318.4,5.8,Con stock completo,4.5,2587.0,90.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",RUZAVA,209.99,246.7,14.9,Con stock completo,3.9,6.0,78.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",RUZAVA,209.99,246.0,14.6,Con stock completo,4.8,13.0,96.0
Lenovo IdeaPad 3 15ALC6 82KU01REUS - Cuaderno Full HD - 1920 x 1080 - AMD Ryzen 5 5500U Hexa-core (6 núcleos) 2.10 GHz - 8 GB RAM - SSD de 256 GB,LENOVO,682.65,701.2,2.6,Solo queda(n) 1 en stock,3.1,216.0,62.0
Acer Spin 3 SP314-54N-314V - Ordenador portátil 2 en 1,ACER,799.99,821.1,2.6,Solo queda(n) 1 en stock,1.0,1.0,20.0
"Dell Latitude 7000 7320 - Cuaderno de 13.3 pulgadas, Full HD, 1920 x 1080, Intel Core i7 de 11ª generación i7-1185G7 de cuatro núcleos (4 núcleos) 3 GHz - 16 GB de RAM total, memoria integrada de 16 GB, SSD de 256 GB",DELL,1534.61,1553.6,1.2,Solo queda(n) 7 en stock,3.1,931.0,62.0
"2021 HP 17.3"" FHD IPS Ordenador portátil, procesador AMD Ryzen 5-5500U (> i7-1065G7), 8GB DDR4 RAM, 256GB PCIe SSD, AMD Radeon Graphics, HD Audio, HD Webcam, huella digital, Win 10 S, plata, tarjeta USB de 32 GB",HP,599.0,647.4,7.5,Solo queda(n) 1 en stock,5.0,1.0,100.0
"2019 HP Chromebook x360 11.6"" HD de alto rendimiento 2 en 1 Tablet Ordenador portátil, Intel Celeron N3350 hasta 2.4GHz, 4GB DDR4 RAM, 32GB eMMC, 2x2 802.11AC WiFi, Bluetooth 4.2, USB 3.1, Chrome OS",HP,349.99,387.1,9.6,Solo queda(n) 2 en stock,4.5,187.0,90.0
"Dell 7000 Inspiron 2 en 1 con pantalla táctil FHD IPS de 17,3 pulgadas, Intel Core i7-7500U 16 GB DDR4 NVIDIA GeForce 940MX 2 GB 512 GB SSD Teclado retroiluminado Win 10 (renovado)",DELL,1283.4,1301.7,1.4,Solo queda(n) 1 en stock,3.2,3.0,64.0
"Lenovo IdeaPad 3i 15.6 FHD portátil, Intel Pentium Gold 7505 (hasta 3.5 GHz), 20 GB RAM 512 GB PCIe SSD, cámara web USB A & C HDMI WIFI6, hasta 12 horas de duración de la batería, Windows 11 S gris",LENOVO,439.0,469.9,6.6,Solo queda(n) 6 en stock,4.2,10.0,84.0
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",BROAGE,349.0,377.7,7.6,Con stock completo,3.5,89.0,70.0
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",ALLDOCUBE,379.9,391.7,3.0,Solo queda(n) 13 en stock,4.3,132.0,86.0
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G, 5G WiFi",BMAX,419.99,463.6,9.4,Con stock completo,3.8,37.0,76.0
"HP Pavilion 15t 15.6"" FHD Laptop, 10th Gen. Intel i5-1035G1, 8GB DDR4, 256GB SSD",HP,449.0,497.6,9.8,Solo queda(n) 2 en stock,4.4,56.0,88.0
"Lenovo Laptop Ideapad 3 HD 2022 de 14 pulgadas, procesador Intel Pentium Gold 6405U, 8 GB de RAM, 256 GB PCIe SSD, gráficos Intel UHD, altavoces, cámara web, WiFi, Bluetooth, Win 10 S, negro, tarjeta USB SnowBell de 32 GB",LENOVO,349.0,372.1,6.2,Solo queda(n) 6 en stock,4.8,10.0,96.0
"Lenovo 2022 IdeaPad 1 Laptop FHD de 15.6 pulgadas, procesador Intel Pentium Silver N6000, 8 GB de RAM, 256 GB PCIe SSD, cámara web HD 720P, audio Dolby Azul, 1 año de oficina, Win 11, tarjeta USB Snowbell de 32 GB",LENOVO,319.0,360.2,11.4,Con stock completo,5.0,1.0,100.0
"Lenovo IdeaPad 3i 2022 - Laptop empresarial FHD de 15.6 pulgadas, Intel 12ª generación i3-1215U, 8 GB de RAM, 512 GB PCIe SSD, teclado retroiluminado, gráficos Intel UHD, cámara web HD 720P, HDMI, azul, Win 11, tarjeta USB de campana de nieve de 32 GB",LENOVO,439.0,465.8,5.8,Con stock completo,4.8,10.0,96.0
"Lenovo 2022 IdeaPad 1 - Laptop HD de 15.6 pulgadas, Athlon Silver 3050U, 20 GB de RAM, 1 TB PCIe SSD, AMD Radeon Graphics, cámara web HD, HDMI, WiFi 6, gris, Windows 11 S. Tarjeta USB de campana de nieve de 32 GB",LENOVO,399.0,412.5,3.3,Solo queda(n) 18 en stock,4.4,6.0,88.0
"Lenovo ThinkPad X13 Gen 2 Intel EVO i7 1165G7, IPS 16:10 de 13.3 pulgadas, retroiluminación LED, Win 11 Pro, Thunderbolt 4, excelente teclado con HDMI (16 GB de RAM ,  SSD PCIe de 1 TB)",LENOVO,1169.99,1201.7,2.6,Solo queda(n) 6 en stock,3.1,651.0,62.0
"Lenovo Laptop IdeaPad 3 2023 FHD de 15.6 pulgadas, AMD Ryzen 7 5825U, 8 GB de RAM, SSD NVMe de 256 GB, AMD Radeon Vega 8, lector de huellas dactilares, cámara web HD 720p, Wi-Fi 6, HDMI, Win 11, azul, tarjeta USB SnowBell de 32 GB",LENOVO,699.0,739.9,5.5,Con stock completo,4.6,188.0,92.0
"Acer Aspire 5 - Laptop delgada de 15.6 pulgadas de 10 núcleos 12th i7-1255U Intel Iris Xe Graphics retroiluminada KB Thunderbolt 4 Wi-Fi 6 Windows 11 Home W, alfombrilla de mouse (16 GB de RAM ,  SSD de 1 TB)",ACER,821.22,848.9,3.3,Solo queda(n) 6 en stock,3.1,469.0,62.0
"Acer Aspire 5 15.6"" FHD IPS Display Slim Laptop 11ª generación Intel i3-1115G4 Dual Core Processor WiFi 6 Alexa Windows 11 Home en modo S (20GB RAM ,  2TB SSD)",ACER,649.33,699.1,7.1,Solo queda(n) 9 en stock,3.1,215.0,62.0
"Dell Precision 7000 7770 - Laptop con estación de trabajo (2022) ,  FHD de 17.3 pulgadas ,  Core i7-256GB SSD - 16GB RAM - RTX A3000 ,  16 núcleos @ 4.8 GHz - CPU de 12ª generación - 6GB GDDR6 Win 11 Pro",DELL,2599.0,2630.8,1.2,Solo queda(n) 1 en stock,3.1,753.0,62.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",RUZAVA,209.99,242.0,13.2,Con stock completo,4.6,6.0,92.0
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",HP,539.0,577.1,6.6,Solo queda(n) 1 en stock,4.3,50.0,86.0
"DELL Latitude, 7185, portátil de 14"", visualización Full-HD, Intel Core i5 – 7300u 2,6 gHz Dual-Core, 8 GB DDR4, 256 GB unidad de estado sólido, 802.11 ac, Bluetooth teclado retroiluminado, Win10Pro (reacondicionado certificado)",DELL,208.99,235.6,11.3,Solo queda(n) 3 en stock,4.0,57.0,80.0
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S, accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",HP,299.99,331.2,9.4,Con stock completo,4.5,2587.0,90.0
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",BROAGE,349.0,368.6,5.3,Con stock completo,3.5,89.0,70.0
"Lenovo IdeaPad 1i Laptop con pantalla HD de 14 pulgadas, procesador Intel Pentium Silver N5030 (4 núcleos, hasta 3.1 GHz), 4 GB de RAM, 256 GB de almacenamiento (128 GB eMMC + 128 GB tarjeta MSD), batería de 10 horas, Win 11 S, 1 año Microsoft 365",LENOVO,219.0,237.7,7.9,Con stock completo,4.0,29.0,80.0
"Gateway - Laptop ultrafina FHD de 15.6 pulgadas en negro AMD Ryzen 5 3450U (mejor que i7-8565U) 8 GB RAM 256 GB SSD lector de huellas dactilares, cámara HDMI WiFi W10",GATEWAY,615.73,626.7,1.8,Con stock completo,4.2,40.0,84.0
"Dell Latitude 5000 5530 - Cuaderno de 15.6 pulgadas, Full HD, 1920 x 1080, Intel Core i5 de 12ª generación i5-1250P Dodeca-core (12 núcleos) 1.70 GHz - 16 GB RAM total, SSD de 256 GB, color gris",DELL,1450.99,1501.8,3.4,Sólo hay 10 disponible(s).,3.1,723.0,62.0
"Dell Latitude 3000 3410 14"" Notebook - HD - 1366 x 768 - Intel Core i3 (10ª generación) i3-10110U Dual-core (2 núcleos) 2.10 GHz - 4 GB RAM - 500 GB HDD - Windows 10 Pro - Teclado inglés - IEEE 802.11111111El El",DELL,599.86,629.0,4.6,Solo queda(n) 1 en stock,3.2,4.0,64.0
"Lenovo IdeaPad 3 15ITL06 82H801EFUS Cuaderno de 15.6 pulgadas, Full HD, 1920 x 1080, Intel Core i3 de 11ª generación i3-1115G4 de doble núcleo (2 núcleos) 3 GHz - 8 GB de RAM - SSD de 256 GB - Gris ártico - Chip Intel - Windows",LENOVO,419.99,439.2,4.4,Solo queda(n) 6 en stock,5.0,1.0,100.0
"Lenovo Legion Y740 17.3 pulgadas FHD 1TB SSD 2.6GHz i7 portátil para juegos (16GB RAM, 6-Core i7-9750H, GeForce RTX 2080, teclado retroiluminado RGB, HDMI, USB-C, Windows 10 Home) Negro, 81UJ0001US",LENOVO,1799.99,1841.0,2.2,Con stock completo,3.1,722.0,62.0
"Dell Latitude 7000 7330 2 en 1 (2022) ,  FHD Touch de 13.3 pulgadas ,  Core i7 - SSD de 256 GB - 16 GB de RAM ,  10 núcleos a 4.7 GHz - CPU de 12ª generación Win 11 Pro",DELL,1295.0,1316.9,1.7,Solo queda(n) 1 en stock,3.1,961.0,62.0
"Lenovo IdeaPad 3 - Portátil con pantalla táctil FHD de 15.6 pulgadas, Intel 4-Core i5-1135G7 (hasta 4.2 GHz, Beat i7-1060G7), gráficos Iris Xe, RAM DDR4 de 12 GB, SSD de 256 GB, WiFi, HDMI, ligero, Windows 10 S W, TC Card",LENOVO,570.0,594.1,4.1,Solo queda(n) 9 en stock,4.4,39.0,88.0
"Dell Precision 7530 FHD Workstation FHD PC portátil no táctil Intel Core i9-8950HK 32GB Ram 1TB SSD Drive, HDMI, Thunderbolt, cámara, NVIDIA Quadror P3200 4GB GDDR5 Graphics, Windows 10 Pro (renovado)",DELL,1295.0,1339.3,3.3,Solo queda(n) 9 en stock,3.1,965.0,62.0
Lenovo ThinkPad Z16 Gen 1 21D4001WUS - Cuaderno con pantalla táctil de 16 pulgadas - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 6850H Octa-core (8 núcleos) 3.20 GHz - 16 GB RAM total - Memoria integrada de 16 GB - SSD de 512 GB,LENOVO,1599.0,1625.4,1.6,Solo queda(n) 1 en stock,5.0,1.0,100.0
"MSI Pulse GL66 15.6"" FHD Gaming Laptop Intel Core i5-11400H RTX3050 8GB 512GBNVMe SSD Win10 - Gris (11UCK-234)",MSI,859.99,904.4,4.9,Con stock completo,4.0,1.0,80.0
"Lenovo ThinkPad L14 Gen2 20X100GAUS 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11ª generación i5-1135G7 Quad-core (4 núcleos) 2.40 GHz - 8 GB RAM - 256 GB SSD - Negro - Chip Intel - Windows 1 -",LENOVO,579.0,627.7,7.8,Solo queda(n) 15 en stock,3.1,202.0,62.0
"ASUS VivoBook F412DA 14"" Laptop - AMD Ryzen 3 3250U 3.5GHz - 1080p 8GB DDR4 RAM 256GB SATA SSD Backlit Chiclet Keyboard Windows 10 (Renovado)",ASUS,299.99,319.2,6.0,Solo queda(n) 1 en stock,3.6,45.0,72.0
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",ALLDOCUBE,379.9,424.3,10.5,Solo queda(n) 13 en stock,4.3,132.0,86.0
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G, 5G WiFi",BMAX,419.99,442.2,5.0,Con stock completo,3.8,37.0,76.0
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",HP,539.0,590.0,8.6,Solo queda(n) 1 en stock,4.3,50.0,86.0
"Lenovo Flex 5 14"" FHD IPS pantalla táctil 2 en 1 portátil empresarial, AMD 8-Core Ryzen 7 4700U, 8GB DDR4 3200MHz, 512GB SSD, lector de huellas digitales, teclado retroiluminado, USB-C, HDMI, cámara web, Windows 10, TWE Bundle",LENOVO,795.0,833.7,4.6,Solo queda(n) 4 en stock,3.5,5.0,70.0
"Lenovo IdeaPad 3 15.6 pulgadas FHD antirreflejos, AMD 6-Core Ryzen 5 5500U, gráficos AMD Radeon 7, 20GB DDR4, 512GB PCIe SSD, teclado retroiluminado, lector de huellas dactilares, cámara web, HDMI, Windows 10, paquete TWE",LENOVO,723.0,733.9,1.5,Solo queda(n) 4 en stock,4.3,19.0,86.0
"Samsung Electronics XE500C13 Chromebook 3 2GB RAM 16GB SSD portátil, 11.6""",SAMSUNG,266.41,297.0,10.3,Solo queda(n) 1 en stock,4.4,2085.0,88.0
"HP Pavilion Laptop (2021 último modelo), pantalla táctil FHD IPS Micro-Edge de 15,6"", procesador AMD Ryzen 7 4700U (Beats i7-1185G7), 32 GB RAM, 1 TB PCIe SSD, lector de huellas digitales, larga duración de la batería, Win10",HP,859.0,881.1,2.5,Solo queda(n) 12 en stock,5.0,7.0,100.0
"ASUS VivoBook Flip delgado y ligero portátil 2 en 1 - Pantalla táctil HD de 11,6"", procesador Intel de doble núcleo Celeron N3350, 4 GB de RAM, 64 GB de almacenamiento eMMC, Windows 10 en modo S, Office 365 - J202NA-DH01T",ASUS,379.99,390.0,2.6,Solo queda(n) 2 en stock,4.1,500.0,82.0
"HP 11.6"" Chromebook 4 GB 16 GB para computadora portátil ,  11-v020wm",HP,238.0,252.1,5.6,Solo queda(n) 10 en stock,3.8,7.0,76.0
hp - Laptop de 14 pulgadas,HP,279.0,317.1,12.0,Solo queda(n) 4 en stock,4.4,78.0,88.0
"Dell Latitude D520 - Cuaderno de 1,66 Ghz, 1 GB, 60 GB, Win XP Pro, 15 pulgadas",DELL,615.73,653.3,5.8,Con stock completo,3.2,94.0,64.0
"Laptop ultraligera 2 en 1 LG Gram de 16 pulgadas 2022 - Batería de día completo - Pantalla táctil IPS WQXGA - Plataforma Intel EVO i7-1165G7 16GB RAM 512GB NVMe SSD Iris Xe Gráficos retroiluminados KB WiFi 6 Win 10 w, Pen (renovado)",LG,799.66,821.9,2.7,Solo queda(n) 2 en stock,1.0,1.0,20.0
"Acer Aspire 5 - Computadora portátil delgada (2021), pantalla IPS Full HD de 15.6 pulgadas, AMD Ryzen 3 3200U, gráficos Vega 3, 8 GB DDR4 RAM, SSD de 256 GB, teclado retroiluminado, Windows 10 + paño Oydisen",ACER,499.99,524.0,4.6,Solo queda(n) 5 en stock,4.5,56.0,90.0
"Panasonic Toughbook 54, CF-54, Intel Core i5-5300U, 14.0"" FHD, Multi Touch, 256GB SSD, 8GB, Wi-fi, TPM, BT, 4G LTE, Dual Pass, Teclado retroiluminado, DVD Multi-Drive, Webcam, Win 10 Pro (renovado)",PANASONIC,1049.95,1066.9,1.6,Solo queda(n) 9 en stock,2.8,5.0,56.0
"Lenovo Chromebook 3 - Portátil ligero delgado de 11.6 pulgadas, procesador Intel Celeron N4020, hasta 2.80 GHz, 4 GB de RAM, almacenamiento de 128 GB (64 GB eMMC + tarjeta de 64 GB), WiFi, cámara web, batería de 10 horas, Chrome OS, paquete TECL",LENOVO,143.95,181.5,20.7,Solo queda(n) 9 en stock,5.0,1.0,100.0
"HP Chromebook 14a-na0122od 14"" Intel Pentium Silver N5030 4 GB de memoria; 64 GB eMMC Storage Chrome OS Ceramic White (renovado)",HP,129.95,158.7,18.1,Con stock completo,3.9,3.0,78.0
"Laptop Lenovo ThinkPad E15 Gen 2 2022 con última generación, FHD de 15.6 pulgadas (1920 x 1080) IPS, Intel Core i5-1135G7 de 11ª generación, 32GB de RAM, SSD PCIe de 1TB, cámara web, lector de huellas dactilares, Thunderbolt 4, Windows 10 Pro",LENOVO,969.0,1006.2,3.7,Solo queda(n) 12 en stock,3.1,188.0,62.0
"HP Computadora portátil, pantalla antirreflejos HD+ de 17 pulgadas, Intel Core i5-1135G7 de 11ª generación, gráficos Intel Iris Xe, batería de larga duración, cámara web, HDMI, micrófonos, Windows 11 Home, plata, paño de microfibra (32 GB de RAM ,  1 TB SSD)",HP,779.99,795.4,1.9,Solo queda(n) 9 en stock,5.0,1.0,100.0
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S, accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",HP,299.99,325.8,7.9,Con stock completo,4.5,2587.0,90.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",RUZAVA,209.99,235.3,10.8,Con stock completo,3.9,6.0,78.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",RUZAVA,209.99,232.0,9.5,Con stock completo,4.8,13.0,96.0
"MSI Stealth GS66 15.6 pulgadas FHD 360Hz Ultra Thin Gaming Laptop: Intel Core i7-12700H RTX 3070 Ti 16GB DDR5 512GB NVMe SSD, USB-tipo C, Thunderbolt 4, Cooler Boost Trinity+, Win11 Pro: Core Black 12UGS-272",MSI,2234.96,2288.8,2.4,Solo queda(n) 1 en stock,3.1,958.0,62.0
"Acer Predator Helios, Negro",ACER,1366.0,1418.0,3.7,Solo queda(n) 2 en stock,4.5,137.0,90.0
"Lenovo Legion 5 Gaming 2022 15.6"" 120Hz FHD portátil, procesador AMD R5-4600H (> i7-1065G7), 8GB RAM, 1TB HDD + 256GB SSD, teclado retroiluminado, gráficos GeForce RTX 1650Ti, Win 10, negro, tarjeta USB de 32GB",LENOVO,879.0,920.0,4.5,Solo queda(n) 11 en stock,3.9,5.0,78.0
"ASUS VivoBook 14 Laptop con pantalla LED Full HD, procesador Intel Core i3-1115G4, actualización de 12 GB DDR4 RAM ,  1TB PCIe SDD, lector de huellas dactilares, teclado retroiluminado, Windows 10, TWE Pen",ASUS,598.0,611.2,2.2,Solo queda(n) 9 en stock,3.1,193.0,62.0
"2021 el ordenador portátil Dell Inspiron 15 3000, pantalla HD de 15,6 pulgadas, procesador Intel Pentium N5030 de cuatro núcleos, hasta 3,10 GHz, 8 GB DDR4 RAM, 128 GB PCIe SSD, cámara web HD, HDMI, Bluetooth, Wi-Fi, Win 10 Home",DELL,419.0,467.0,10.3,Solo queda(n) 5 en stock,3.7,22.0,74.0
"Dell PRM3520XJJNW Precision 3520 - Estación de trabajo móvil con Intel i7-7820HQ, 16 GB de disco duro de 1 TB, 15,6"" (renovado)",DELL,549.0,601.5,8.7,Solo queda(n) 1 en stock,3.1,620.0,62.0
"HP 15.6"" Laptop con pantalla táctil - 10 Gen Intel i5-1035G1 12GB SDRAM 1.0TB 5400RPM SATA disco duro",HP,564.0,603.4,6.5,Solo queda(n) 3 en stock,3.9,81.0,78.0
"Dell Mobile Workstation Precision 7520 15.6"" pantalla táctil FHD IPS Intel Core i7 7920HQ Quad Core 3.10 GHz 32 GB DDR4 SDRAM 512 GB SSD NVIDIA Quadro M2200 w, 4GB GDDR 5 Windows 10 Pro 64 bit (renovado)",DELL,699.0,711.2,1.7,Solo queda(n) 1 en stock,2.0,1.0,40.0
"Lenovo ThinkPad T15 Gen 2 20W400K1US - Cuaderno de pantalla táctil de 15.6 pulgadas, Full HD, 1920 x 1080, Intel Core i7 11ª generación i7-1185G7 Quad-core (4 núcleos) 3 GHz - 16 GB RAM - 512 GB SSD - Negro",LENOVO,1399.0,1432.5,2.3,Solo queda(n) 1 en stock,3.1,847.0,62.0
Dell Latitude 3000 3420 - Cuaderno de 14 pulgadas - HD - 1366 x 768 - Intel Core i3 de 11ª generación i3-1115G4 de doble núcleo (2 núcleos) 3 GHz - 8 GB de RAM total - SSD de 256 GB,DELL,1110.6,1149.7,3.4,Solo queda(n) 1 en stock,2.7,2.0,54.0
"Dell Precision M7530 Laptop, 15.6inch FHD (1920x1080), Intel Core 8th Gen i5-8300H, 32GB, DDR4, 512GB Solid State Drive, Windows 10 Pro (reacondicionado certificado)",DELL,615.73,654.8,6.0,Con stock completo,2.0,1.0,40.0
"HP 14-dq2038ms - Computadora portátil con pantalla táctil HD de 14 pulgadas, Intel Core i3-1115G4 3.0GHz, 8GB de RAM, SSD de 256GB, modo Windows 10 Home, actualización gratuita a Windows 11, plata natural",HP,399.99,419.6,4.7,Solo queda(n) 10 en stock,4.0,8.0,80.0
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",BROAGE,349.0,403.5,13.5,Con stock completo,3.5,89.0,70.0
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",ALLDOCUBE,379.9,433.1,12.3,Solo queda(n) 13 en stock,4.3,132.0,86.0
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G, 5G WiFi",BMAX,419.99,430.3,2.4,Con stock completo,3.8,37.0,76.0
